Time,Open,High,Low,Close,Volume
2002-04-07,0.8787,0.8789,0.8784,0.8784,168
2002-04-08,0.8784,0.879,0.8736,0.8742,3652
2002-04-09,0.8743,0.8811,0.8735,0.8808,3692
2002-04-10,0.8809,0.8821,0.8788,0.8803,3764
2002-04-11,0.8802,0.8842,0.8788,0.8813,3924
2002-04-12,0.8812,0.8823,0.8774,0.8795,3140
2002-04-14,0.8793,0.8795,0.879,0.8795,184
2002-04-15,0.8796,0.8819,0.8788,0.8795,3252
2002-04-16,0.8794,0.8834,0.879,0.8817,3356
2002-04-17,0.8818,0.8905,0.8815,0.8905,3900
2002-04-18,0.8904,0.8917,0.8856,0.8906,3588
2002-04-19,0.8905,0.892,0.8877,0.8914,2892
2002-04-21,0.8893,0.8902,0.8893,0.8899,200
2002-04-22,0.8898,0.8905,0.8867,0.8889,3392
2002-04-23,0.889,0.8898,0.8861,0.8883,3432
2002-04-24,0.8882,0.8927,0.8872,0.8921,3556
2002-04-25,0.892,0.8989,0.8914,0.8976,3760
2002-04-26,0.8977,0.9014,0.8959,0.9014,3312
2002-04-28,0.9011,0.9012,0.9008,0.9012,168
2002-04-29,0.9011,0.9041,0.9006,0.903,3440
2002-04-30,0.9031,0.9038,0.899,0.9,3472
2002-05-01,0.9001,0.9081,0.8994,0.9067,3448
2002-05-02,0.9067,0.9074,0.9011,0.9026,3524
2002-05-03,0.9027,0.917,0.9024,0.9168,3212
2002-05-05,0.9161,0.9169,0.9158,0.9164,164
2002-05-06,0.9164,0.9182,0.9134,0.9177,3304
2002-05-07,0.9178,0.9186,0.9114,0.9127,3808
2002-05-08,0.9128,0.9141,0.9035,0.9043,3960
2002-05-09,0.9042,0.9109,0.9039,0.9086,3716
2002-05-10,0.9087,0.9145,0.9085,0.9136,3360
2002-05-12,0.9129,0.9129,0.9122,0.9126,216
2002-05-13,0.9127,0.9163,0.9095,0.9109,3812
2002-05-14,0.911,0.9112,0.901,0.9013,3848
2002-05-15,0.9012,0.9123,0.8994,0.9112,4004
2002-05-16,0.9111,0.9137,0.9085,0.9114,3788
2002-05-17,0.9115,0.9216,0.9112,0.9208,3352
2002-05-19,0.9202,0.9209,0.92,0.9201,196
2002-05-20,0.9202,0.9226,0.9179,0.921,3768
2002-05-21,0.9209,0.9217,0.9161,0.9184,4148
2002-05-22,0.9185,0.9273,0.9182,0.9255,4124
2002-05-23,0.9256,0.9265,0.918,0.9207,3912
2002-05-24,0.9207,0.9227,0.9164,0.9208,3512
2002-05-26,0.9203,0.9211,0.9202,0.9203,196
2002-05-27,0.9204,0.9219,0.9182,0.9203,3496
2002-05-28,0.9202,0.9302,0.9197,0.9287,3636
2002-05-29,0.9286,0.9365,0.927,0.935,4152
2002-05-30,0.9351,0.9409,0.935,0.9365,4016
2002-05-31,0.9364,0.9398,0.9283,0.9322,3628
2002-06-02,0.9325,0.9326,0.9318,0.9318,212
2002-06-03,0.9317,0.9419,0.9303,0.9402,3944
2002-06-04,0.9403,0.9449,0.939,0.9396,4064
2002-06-05,0.9398,0.9414,0.9352,0.9397,3976
2002-06-06,0.9397,0.9476,0.9337,0.9463,4076
2002-06-07,0.9462,0.9484,0.9428,0.9441,3552
2002-06-09,0.9431,0.9433,0.9427,0.9431,196
2002-06-10,0.9432,0.9476,0.9389,0.9433,4108
2002-06-11,0.9432,0.9488,0.9404,0.948,4128
